assembly_accession	taxid	species_taxid	organism_name
GCF_000239155.1	1114962	252394	Actinoalloteichus spitiensis RMV-1378
GCF_001617625.1	252514	252514	Microbulbifer thermotolerans
GCF_900112305.1	252514	252514	Microbulbifer thermotolerans
GCF_000213255.1	697281	252966	Mahella australiensis 50-1 BON
GCF_008329945.1	252967	252967	Thiospirochaeta perfilievii
GCF_003814695.1	253184	253184	Myceligenerans xiligouense
GCF_000178115.2	663278	253239	Ethanoligenens harbinense YUAN-3
GCF_005222505.1	253239	253239	Ethanoligenens harbinense
GCF_003020045.1	663278	253239	Ethanoligenens harbinense YUAN-3
GCF_003612835.1	253239	253239	Ethanoligenens harbinense
GCF_003612855.1	253239	253239	Ethanoligenens harbinense
GCF_000236705.1	926562	253245	Owenweeksia hongkongensis DSM 17368
GCF_008369725.1	253703	253703	Paenibacillus antarcticus
GCF_001637225.1	253703	253703	Paenibacillus antarcticus
GCF_001989375.1	254161	254161	Pseudomonas pachastrellae
GCF_900114765.1	254161	254161	Pseudomonas pachastrellae
GCF_900499075.1	254356	254356	Roseibaca ekhonensis
GCF_900172355.1	254357	254357	Roseisalinus antarcticus
GCF_000382285.1	1123256	254408	Solimonas variicoloris DSM 15731
GCF_000429705.1	1121086	254410	Bacillus aurantiacus DSM 18675
GCF_001439965.1	254757	254757	Bacillus farraginis
GCF_007682055.1	254758	254758	Bacillus fortis
GCF_007676395.1	254758	254758	Bacillus fortis
GCF_007682315.1	254758	254758	Bacillus fortis
GCF_007672215.1	254758	254758	Bacillus fortis
GCF_007682335.1	254758	254758	Bacillus fortis
GCF_003605365.2	254758	254758	Bacillus fortis
GCF_007682095.1	254758	254758	Bacillus fortis
GCF_007681465.1	254758	254758	Bacillus fortis
GCF_007682145.1	254758	254758	Bacillus fortis
GCF_007681235.1	254758	254758	Bacillus fortis
GCF_007676415.1	254758	254758	Bacillus fortis
GCF_007672095.1	254758	254758	Bacillus fortis
GCF_007671835.1	254758	254758	Bacillus fortis
GCF_018332795.1	254759	254759	Bacillus fordii
GCF_000374565.1	1121090	254759	Bacillus fordii DSM 16014 = CIP 108821
GCF_009870505.1	254785	254785	Streptococcus halichoeri
GCF_009870575.1	254785	254785	Streptococcus halichoeri
GCF_009870625.1	254785	254785	Streptococcus halichoeri
GCF_009870435.1	254785	254785	Streptococcus halichoeri
GCF_009870535.1	254785	254785	Streptococcus halichoeri
GCF_009870445.1	254785	254785	Streptococcus halichoeri
GCF_009870605.1	254785	254785	Streptococcus halichoeri
GCF_009870475.1	254785	254785	Streptococcus halichoeri
GCF_009870375.1	254785	254785	Streptococcus halichoeri
GCF_009870745.1	254785	254785	Streptococcus halichoeri
GCF_009870665.1	254785	254785	Streptococcus halichoeri
GCF_009870555.1	254785	254785	Streptococcus halichoeri
GCF_009870645.1	254785	254785	Streptococcus halichoeri
GCF_009870485.1	254785	254785	Streptococcus halichoeri
GCF_009870755.1	254785	254785	Streptococcus halichoeri
GCF_009870415.1	254785	254785	Streptococcus halichoeri
GCF_009870425.1	254785	254785	Streptococcus halichoeri
GCF_009870715.1	254785	254785	Streptococcus halichoeri
GCF_009870585.1	254785	254785	Streptococcus halichoeri
GCF_009870705.1	254785	254785	Streptococcus halichoeri
GCF_000425025.1	1123299	254786	Streptococcus castoreus DSM 17536
GCF_000348945.1	1276920	254787	Paeniglutamicibacter gangotriensis Lz1y
GCF_008370015.1	254787	254787	Paeniglutamicibacter gangotriensis
GCF_017876535.1	254788	254788	Paeniglutamicibacter kerguelensis
GCF_003992675.1	254955	254955	Muricauda aquimarina
GCF_014191305.1	255205	255205	Pseudoclavibacter helvolus
GCF_014191305.1	255205	255205	Pseudoclavibacter helvolus
GCF_900014995.1	255205	255205	Pseudoclavibacter helvolus
GCF_900014995.1	255205	255205	Pseudoclavibacter helvolus
GCF_900016305.1	255205	255205	Pseudoclavibacter helvolus
GCF_900016305.1	255205	255205	Pseudoclavibacter helvolus
GCF_001642935.1	255247	255247	Fictibacillus arsenicus
GCF_001999465.1	255247	255247	Fictibacillus arsenicus
GCF_013372265.1	255507	255507	Aliarcobacter cibarius
GCF_005818875.1	255507	255507	Aliarcobacter cibarius
GCF_000522465.1	1442598	255507	Arcobacter cibarius LMG 21996
GCF_005818975.1	255507	255507	Aliarcobacter cibarius
GCF_008808035.1	255507	255507	Aliarcobacter cibarius
GCF_005818965.1	255507	255507	Aliarcobacter cibarius
GCF_003725295.1	255723	255723	Slackia faecicanis
GCF_009827445.1	255984	255984	Qipengyuania aquimaris
GCF_000482705.1	1121926	256035	Glycomyces arizonensis DSM 44726
GCF_016820575.1	256323	256323	Marinobacter sediminum
GCF_904846345.1	256325	256325	Psychrobacter maritimus
GCF_904846295.1	256325	256325	Psychrobacter maritimus
GCF_904848165.1	256326	256326	Psychrobacter arenosus
GCF_000017565.1	402881	256618	Parvibaculum lavamentivorans DS-1
GCF_000425685.1	1121934	256821	Gulosibacter molinativorax DSM 13485
GCF_003010915.1	256821	256821	Gulosibacter molinativorax
GCF_000427645.1	1090319	257003	Sphingomonas phyllosphaerae FA2
GCF_000419605.1	1090318	257003	Sphingomonas phyllosphaerae 5.2
GCF_000308815.1	1206741	257281	Nocardia concava NBRC 100430
GCF_000425185.1	1122962	257440	Pleomorphomonas koreensis DSM 23070
GCF_017876575.1	257454	257454	Paeniglutamicibacter psychrophenolicus
GCF_014192055.1	257772	257772	Halomonas organivorans
GCF_014203705.1	258050	258050	Kitasatospora gansuensis
GCF_000717275.1	258052	258052	Kitasatospora arboriphila
GCF_900116575.1	258256	258256	Pseudovibrio denitrificans
GCF_001310815.1	1236962	258256	Pseudovibrio denitrificans JCM 12308
GCF_004369225.1	258475	258475	Pelotomaculum propionicicum
GCF_900103835.1	258515	258515	Acetanaerobacterium elongatum
GCF_000613185.1	258533	258533	Mycolicibacterium cosmeticum
GCF_005670675.1	258533	258533	Mycolicibacterium cosmeticum
GCF_000409775.1	1121939	258591	Halomonas anticariensis FP35 = DSM 16096
GCF_000428505.1	1121939	258591	Halomonas anticariensis FP35 = DSM 16096
GCF_900114235.1	258723	258723	Marinilactibacillus piezotolerans
GCF_900169305.1	258723	258723	Marinilactibacillus piezotolerans
GCF_001435195.1	1423801	259059	Lactobacillus satsumensis DSM 16230 = JCM 12392
GCF_900142215.1	1121322	259063	Anaerocolumna jejuensis DSM 15929
GCF_900142135.1	1121393	259354	Desulfatibacillum alkenivorans DSM 16219
GCF_000308695.1	1206735	259390	Nocardia takedensis NBRC 100417
GCF_900100255.1	260084	260084	Asticcacaulis taihuensis
GCF_007830315.1	260085	260085	Novosphingobium taihuense
GCF_014199635.1	260085	260085	Novosphingobium taihuense
GCF_900115005.1	260086	260086	Pseudonocardia ammonioxydans
GCF_002215585.1	260364	260364	Shewanella marisflavi
GCF_006494755.1	260364	260364	Shewanella marisflavi
GCF_001999945.1	260552	260552	Microbulbifer agarilyticus
GCF_000220505.1	1042377	260552	Microbulbifer agarilyticus S89
GCF_000404285.1	260554	260554	Bacillus halotolerans
GCF_000404285.1	260554	260554	Bacillus halotolerans
GCF_002860175.1	260554	260554	Bacillus halotolerans
GCF_002860175.1	260554	260554	Bacillus halotolerans
GCF_001517105.1	260554	260554	Bacillus halotolerans
GCF_001517105.1	260554	260554	Bacillus halotolerans
GCF_001517135.1	260554	260554	Bacillus halotolerans
GCF_001517135.1	260554	260554	Bacillus halotolerans
GCF_002993745.1	260554	260554	Bacillus halotolerans
GCF_002993745.1	260554	260554	Bacillus halotolerans
GCF_002993735.1	260554	260554	Bacillus halotolerans
GCF_002993735.1	260554	260554	Bacillus halotolerans
GCF_016767255.1	260554	260554	Bacillus halotolerans
GCF_016767255.1	260554	260554	Bacillus halotolerans
GCF_014621755.1	260554	260554	Bacillus halotolerans
GCF_014621755.1	260554	260554	Bacillus halotolerans
GCF_001637525.1	260554	260554	Bacillus halotolerans
GCF_001637525.1	260554	260554	Bacillus halotolerans
GCF_004006435.1	260554	260554	Bacillus halotolerans
GCF_004006435.1	260554	260554	Bacillus halotolerans
GCF_002860135.1	260554	260554	Bacillus halotolerans
GCF_002860135.1	260554	260554	Bacillus halotolerans
GCF_016093395.1	260554	260554	Bacillus halotolerans
GCF_016093395.1	260554	260554	Bacillus halotolerans
GCF_002993765.1	260554	260554	Bacillus halotolerans
GCF_002993765.1	260554	260554	Bacillus halotolerans
GCF_018417515.1	260554	260554	Bacillus halotolerans
GCF_018417515.1	260554	260554	Bacillus halotolerans
GCF_016767335.1	260554	260554	Bacillus halotolerans
GCF_016767335.1	260554	260554	Bacillus halotolerans
GCF_001517115.1	260554	260554	Bacillus halotolerans
GCF_001517115.1	260554	260554	Bacillus halotolerans
GCF_016773235.1	260554	260554	Bacillus halotolerans
GCF_016773235.1	260554	260554	Bacillus halotolerans
GCF_018729275.1	260554	260554	Bacillus halotolerans
GCF_018729275.1	260554	260554	Bacillus halotolerans
GCF_002998275.1	260554	260554	Bacillus halotolerans
GCF_002998275.1	260554	260554	Bacillus halotolerans
GCF_003003575.1	260554	260554	Bacillus halotolerans
GCF_003003575.1	260554	260554	Bacillus halotolerans
GCF_018916735.1	260554	260554	Bacillus halotolerans
GCF_018916735.1	260554	260554	Bacillus halotolerans
GCF_002914545.1	260554	260554	Bacillus halotolerans
GCF_002914545.1	260554	260554	Bacillus halotolerans
GCF_019149305.1	260554	260554	Bacillus halotolerans
GCF_019149305.1	260554	260554	Bacillus halotolerans
GCF_001729105.1	260554	260554	Bacillus halotolerans
GCF_001729105.1	260554	260554	Bacillus halotolerans
GCF_002592025.1	260554	260554	Bacillus halotolerans
GCF_002592025.1	260554	260554	Bacillus halotolerans
GCF_006965425.1	260554	260554	Bacillus halotolerans
GCF_006965425.1	260554	260554	Bacillus halotolerans
GCF_016767285.1	260554	260554	Bacillus halotolerans
GCF_016767285.1	260554	260554	Bacillus halotolerans
GCF_016767295.1	260554	260554	Bacillus halotolerans
GCF_016767295.1	260554	260554	Bacillus halotolerans
GCF_002998215.1	260554	260554	Bacillus halotolerans
GCF_002998215.1	260554	260554	Bacillus halotolerans
GCF_013347105.1	260554	260554	Bacillus halotolerans
GCF_013347105.1	260554	260554	Bacillus halotolerans
GCF_016461605.1	260554	260554	Bacillus halotolerans
GCF_016461605.1	260554	260554	Bacillus halotolerans
GCF_900637885.1	260714	260714	Campylobacter insulaenigrae
GCF_900638675.1	260714	260714	Campylobacter insulaenigrae
GCF_000816185.1	1031564	260714	Campylobacter insulaenigrae NCTC 12927
GCF_008000655.1	260714	260714	Campylobacter insulaenigrae
GCF_904845975.1	261164	261164	Psychrobacter alimentarius
GCF_001606025.1	261164	261164	Psychrobacter alimentarius
GCF_904845935.1	261164	261164	Psychrobacter alimentarius
GCF_001634365.1	1417228	261302	Paraburkholderia phytofirmans OLGA172
GCF_000020125.1	398527	261302	Paraburkholderia phytofirmans PsJN
GCF_900167145.1	261392	261392	Treponema porcinum
GCF_000169155.1	401526	261685	Thermosinus carboxydivorans Nor1
GCF_000422965.1	1122963	261934	Pleomorphomonas oryzae DSM 16300
GCF_000024085.1	523791	261964	Kangiella koreensis DSM 16069
GCF_000374105.1	1122134	261965	Kangiella aquimarina DSM 16071
GCF_003363485.1	262076	262076	Marinobacter flavimaris
GCF_002933295.1	262076	262076	Marinobacter flavimaris
GCF_000421165.1	1122197	262077	Marinobacter daepoensis DSM 16072
GCF_017255165.1	262077	262077	Marinobacter daepoensis
GCF_014876085.1	262209	262209	Janibacter melonis
GCF_904423795.1	262209	262209	Janibacter melonis
GCF_014876155.1	262209	262209	Janibacter melonis
GCF_014875955.1	262209	262209	Janibacter melonis
GCF_014876075.1	262209	262209	Janibacter melonis
GCF_014876055.1	262209	262209	Janibacter melonis
GCF_003721155.3	262209	262209	Janibacter melonis
GCF_014876015.1	262209	262209	Janibacter melonis
GCF_014875995.1	262209	262209	Janibacter melonis
GCF_014876095.1	262209	262209	Janibacter melonis
GCF_014876105.1	262209	262209	Janibacter melonis
GCF_904830985.1	262209	262209	Janibacter melonis
GCF_001637565.1	262209	262209	Janibacter melonis
GCF_014830275.1	262209	262209	Janibacter melonis
GCF_000768345.1	1122185	262325	Lysobacter concretionis Ko07 = DSM 16239
GCF_000369005.1	1217648	262668	Acinetobacter beijerinckii CIP 110307
GCF_000368985.1	1217649	262668	Acinetobacter beijerinckii ANC 3835
GCF_000931715.1	262668	262668	Acinetobacter beijerinckii
GCF_000423205.1	1122130	262806	Jonesia quinghaiensis DSM 15701
GCF_900091555.1	262898	262898	Micromonospora mirobrigensis
GCF_000442255.1	1123237	263378	Salipiger mucosus DSM 16094
GCF_001439915.1	263474	263474	Fredinandcohnia humi
GCF_001274945.1	263475	263475	Viridibacillus arvi
GCF_001955655.1	263476	263476	Viridibacillus arenosi
GCF_000518005.1	1227360	263476	Viridibacillus arenosi FSL R5-213
GCF_003226255.1	263723	263723	Idiomarina fontislapidosi
GCF_003987025.1	263723	263723	Idiomarina fontislapidosi
GCF_003987255.1	263724	263724	Idiomarina ramblicola
GCF_001319845.1	263819	263819	Yersinia aleksiciae
GCF_011765225.1	263819	263819	Yersinia aleksiciae
GCF_902168605.1	263819	263819	Yersinia aleksiciae
GCF_902387205.1	263819	263819	Yersinia aleksiciae
GCF_001047675.1	263819	263819	Yersinia aleksiciae
GCF_902168465.1	263819	263819	Yersinia aleksiciae
GCF_001115185.1	263819	263819	Yersinia aleksiciae
GCF_902168445.1	263819	263819	Yersinia aleksiciae
GCF_902168515.1	263819	263819	Yersinia aleksiciae
GCF_902168595.1	263819	263819	Yersinia aleksiciae
GCF_900167335.1	263852	263852	Pilibacter termitis
GCF_000241305.1	1077974	263908	Gordonia effusa NBRC 100432
GCF_000241265.1	1073574	263909	Gordonia araii NBRC 100433
GCF_013004535.1	1073574	263909	Gordonia araii NBRC 100433
GCF_004341235.1	264023	264023	Mariniflexile fucanivorans
GCF_001552615.1	1219361	264148	Millisia brevis NBRC 105863
GCF_001019615.1	264251	264251	Cellulosimicrobium funkei
GCF_004519295.1	264251	264251	Cellulosimicrobium funkei
GCF_001570825.1	1349761	264251	Cellulosimicrobium funkei NBRC 104118
GCF_900142955.1	1120996	264463	Anaerosporobacter mobilis DSM 15930
GCF_003025615.1	264736	264736	Photobacterium frigidiphilum
GCF_000378185.1	1123236	265425	Salinimonas chungwhensis DSM 16280
GCF_000770675.1	1385513	265426	Pontibacillus chungwhensis BH030062
GCF_000376385.1	1121472	265470	Desulfurispora thermophila DSM 16022
GCF_000430885.1	1121422	265477	Desulfallas alcoholivorax DSM 16058
GCF_002117565.1	265546	265546	Anoxybacillus ayderensis
GCF_000833605.1	265546	265546	Anoxybacillus ayderensis
GCF_000443775.1	265546	265546	Anoxybacillus ayderensis
GCF_002901265.1	265606	265606	Rhodopirellula baltica
GCF_000196115.1	243090	265606	Rhodopirellula baltica SH 1
GCF_000304635.1	993517	265606	Rhodopirellula baltica SH28
GCF_000195185.1	991778	265606	Rhodopirellula baltica WH47
GCF_000330745.1	993516	265606	Rhodopirellula baltica SWK14
GCF_900101825.1	265719	265719	Aquimonas voraii
GCF_000972145.1	265726	265726	Photobacterium halotolerans
GCF_009904625.1	265726	265726	Photobacterium halotolerans
GCF_000425165.1	1122959	265726	Photobacterium halotolerans DSM 18316
GCF_009904585.1	265726	265726	Photobacterium halotolerans
GCF_009904675.1	265726	265726	Photobacterium halotolerans
GCF_004028275.1	265883	265883	Hydrogenovibrio thermophilus
GCF_014201465.1	265948	265948	Anoxybacillus tepidamans
GCF_000620165.1	1382358	265948	Anoxybacillus tepidamans PS2
GCF_003584745.1	1136880	265949	Mycobacterium pseudoshottsii JCM 15466
GCF_014524945.1	265949	265949	Mycobacterium pseudoshottsii
GCF_001515365.1	1136880	265949	Mycobacterium pseudoshottsii JCM 15466
GCF_010093225.1	266061	266061	Pseudoxanthomonas koreensis
GCF_010093205.1	266062	266062	Pseudoxanthomonas daejeonensis
GCF_002894315.1	266123	266123	Castellaniella caeni
GCF_001592225.1	1349760	266123	Castellaniella caeni NBRC 101664
GCF_001591025.1	1219055	266127	Sphingomonas soli NBRC 100801
GCF_001431525.1	266128	266128	Stenotrophomonas koreensis
GCF_007990245.1	266130	266130	Cellulomonas composti
GCF_000380565.1	1279017	266805	Microbulbifer variabilis ATCC 700307
GCF_900141945.1	1123361	266809	Thalassobacter stenotrophicus DSM 16310
GCF_900141945.1	1123361	266809	Thalassobacter stenotrophicus DSM 16310
GCF_001458315.1	266809	266809	Thalassobacter stenotrophicus
GCF_001458315.1	266809	266809	Thalassobacter stenotrophicus
GCF_000765015.1	266809	266809	Thalassobacter stenotrophicus
GCF_000765015.1	266809	266809	Thalassobacter stenotrophicus
GCF_003097295.1	266809	266809	Thalassobacter stenotrophicus
GCF_003097295.1	266809	266809	Thalassobacter stenotrophicus
GCF_001552335.1	1121933	266854	Granulicoccus phenolivorans DSM 17626 = NBRC 107789 = JCM 15570
GCF_000423085.1	1121933	266854	Granulicoccus phenolivorans DSM 17626 = NBRC 107789 = JCM 15570
GCF_900114715.1	266892	266892	Salibacterium qingdaonense
GCF_001563495.1	267125	267125	Chryseobacterium kwangjuense
GCF_001557325.1	267135	267135	Erythrobacter donghaensis
GCF_001556895.1	267135	267135	Erythrobacter donghaensis
GCF_001557455.1	267135	267135	Erythrobacter donghaensis
GCF_001557305.1	267135	267135	Erythrobacter donghaensis
GCF_001556315.1	267135	267135	Erythrobacter donghaensis
GCF_001556555.1	267135	267135	Erythrobacter donghaensis
GCF_001556685.1	267135	267135	Erythrobacter donghaensis
GCF_002155425.1	267135	267135	Erythrobacter donghaensis
GCF_001556715.1	267135	267135	Erythrobacter donghaensis
GCF_001434115.1	1423817	267363	Lactobacillus zymae DSM 19395
GCF_007991995.1	267363	267363	Levilactobacillus zymae
GCF_009295845.1	267363	267363	Levilactobacillus zymae
GCF_900183405.1	267363	267363	Levilactobacillus zymae
GCF_001434835.1	1423715	267364	Lactobacillus acidifarinae DSM 19394
GCF_007991975.1	267364	267364	Levilactobacillus acidifarinae
GCF_001434395.1	1423753	267633	Lactobacillus hammesii DSM 16381
GCF_004217095.1	267800	267800	Advenella incenata
GCF_000691225.1	267850	267850	Nitrincola lacisaponensis
GCF_000757885.1	268407	268407	Paenibacillus wynnii
GCF_003605635.1	268735	268735	Halonotius pteroides
GCF_900176045.1	1069081	269259	Nitratiruptor tergarcus DSM 16512
GCF_000186245.1	749222	269261	Nitratifractor salsuginis DSM 16511
GCF_009749395.1	269421	269421	Agromyces salentinus
GCF_003697185.1	269660	269660	Methylobacterium brachiatum
GCF_900113845.1	269660	269660	Methylobacterium brachiatum
GCF_000380045.1	1123306	269666	Streptococcus marimammalium DSM 18627
GCF_006788925.1	269709	269709	Methylotuvimicrobium kenyense
GCF_000429585.1	1121024	269774	Atopococcus tabaci DSM 17538
GCF_016804325.1	270351	270351	Methylobacterium aquaticum
GCF_001548015.1	270351	270351	Methylobacterium aquaticum
GCF_001043915.1	270351	270351	Methylobacterium aquaticum
GCF_004362525.1	270368	270368	Paucibacter toxinivorans
GCF_016604485.1	270495	270495	Fangia hongkongensis
GCF_000379445.1	1089439	270495	Fangia hongkongensis FSC776 = DSM 21703
GCF_009711055.1	270914	270914	Myroides pelagicus
GCF_000968535.2	1091494	271065	Methylotuvimicrobium alcaliphilum 20Z
GCF_000426625.1	1123032	271091	Psychrilyobacter atlanticus DSM 19335
GCF_003966225.1	271096	271096	Shewanella canadensis
GCF_000018025.1	425104	271097	Shewanella sediminis HAW-EB3
GCF_000019185.1	458817	271098	Shewanella halifaxensis HAW-EB4
